Skus,Name,Char Count,Word Count,Sentence Count,Hashtag Count,@ Count
1097412,aoc lead monitor piano black,35,8,1,0,0
1097421,aoc lead hd gaming monitor gray,38,9,1,0,0
1097458,call duty advanced warfare pre owned xbox,53,10,1,0,0
1097523,hal leonard various composers anthology latin songs gold edition sheet music multi,90,15,1,0,0
1097556,monster bagless handheld stick vacuum red,52,8,1,0,0
1097574,monster bagless handheld stick vacuum blue,53,8,1,0,0
1097775,sony np fw high capacity lithium ion battery black,56,8,1,0,0
1097956,makerbot mm pla filament lbs cool gray,50,10,2,0,0
1097983,zagg invisibleshield hd screen protector kindle fire hd clear,71,13,1,0,0
1098027,zagg invisibleshield hd screen protector kindle fire hd clear,71,13,1,0,0
1098036,ukpro telescope floating pole gopro hero cameras orange,74,13,1,0,0
1098351,bissell biggreen commercial bagless cordless handheld stick vacuum green,83,11,1,0,0
1098379,bissell big green commercial canister vacuum green,54,9,1,0,0
1098383,onechanbara bikini zombie slayers pre owned nintendo wii,61,9,1,0,0
1098392,cop recruit pre owned nintendo ds,45,8,2,0,0
1098416,infinite undiscovery pre owned xbox,43,7,1,0,0
1098457,bissel big green complete cleaner clear,43,8,1,0,0
1098489,wireway pre owned nintendo ds,33,6,1,0,0
1098504,namco museum virtual arcade pre owned xbox,50,9,1,0,0
1098555,bissell biggreen procup commercial upright vacuum green,59,9,1,0,0
1098595,tornado outbreak pre owned nintendo wii,43,7,1,0,0
1098628,bissell dayclean commercial upright vacuum green,52,8,1,0,0
1098637,comfort glow infrared quartz tower heater black,51,9,1,0,0
1098638,hello kitty daily pre owned nintendo ds,43,8,1,0,0
1098646,bissell biggreen commercial push power sweeper green,56,9,1,0,0
1098655,bissell biggreen canister vacuum green,42,7,1,0,0
1098664,bissell commercial upright vacuum green,43,7,1,0,0
1098728,bissell biggreen commercial upright vacuum green,52,8,1,0,0
1098737,bissell hercules commercial upright vacuum green,52,8,1,0,0
1098738,command conquer red alert pre owned xbox,53,11,1,0,0
1098746,bissell biggreen procup commercial bagless upright vacuum green,67,10,1,0,0
1098773,bissell hercules pro commercial upright vacuum green,56,9,1,0,0
1098855,urban armor gear composite case apple iphone c white black,69,12,1,0,0
1098864,urban armor gear composite case apple iphone rust black,74,14,1,0,0
1098873,urban armor gear composite case apple iphone ice black,73,14,1,0,0
1098882,urban armor gear composite case apple iphone white black,75,14,1,0,0
1098891,newair electric oil fill radiator heater black,52,8,1,0,0
1098928,urban armor gear composite case apple iphone slate black,75,14,1,0,0
1098973,urban armor gear composite case apple iphone se ice black,77,15,1,0,0
1098991,urban armor gear composite case apple iphone black,69,14,1,0,0
1099017,newair lb freestande icemaker orange,52,8,2,0,0
1099035,luma comfort quart cool mist humidifier black,53,9,1,0,0
1099044,newair ceiling mount garage heater black,44,7,1,0,0
1099053,newair water dispenser white,32,6,1,0,0
1099062,newair bottle wine cooler stainless steel black,54,8,1,0,0
1099104,newair cigar thermoelectric humidor black stainless steel,65,8,1,0,0
1099122,newair bottle wine cooler stainless steel black,54,8,1,0,0
1099131,newair cigar thermoelectric humidor stainless steel black,65,8,1,0,0
1099159,mind reader capsule nespresso capsule drawer red,55,9,1,0,0
1099168,mind reader capsule nespresso capsule drawer gray,56,9,1,0,0
1099246,eatsmart precision elite thermocouple food thermometer red,62,9,1,0,0
1099255,eatsmart precision pro food thermometer black,49,8,1,0,0
1099323,need speed rivals compete edition windows,50,9,1,0,0
1099341,call duty advanced warfare pre owned xbox one,53,10,1,0,0
1100005,petz beach pre owned nintendo ds,37,7,1,0,0
1101004,petz countryside pre owned nintendo ds,43,7,1,0,0
1102003,sleep dogs pre owned playstation,41,7,1,0,0
1103002,sleep dogs pre owned xbox one,36,7,1,0,0
1104001,duck dynasty pre owned playstation,40,7,1,0,0
1105019,tear tiara ii heir overlord pre owned playstation,67,13,1,0,0
1106009,duck dynasty pre owned xbox one,35,7,1,0,0
1107035,evutec series osprey case apple iphone black gray,70,14,1,0,0
1107053,evutec series ebony case apple iphone ebony,64,14,1,0,0
1107062,evutec series bamboo case apple iphone bamboo,66,14,1,0,0
1107071,evutec si series osprey case apple iphone black gray,71,14,1,0,0
1107104,evutec series brigidine case apple iphone orange,69,14,1,0,0
1107113,evutec series kalantar case apple iphone rosegold,70,14,1,0,0
1107314,tru crossover single serve cup coffeemaker black,55,7,1,0,0
1107332,toastmaster single burner cooktop black,43,6,1,0,0
1107369,toastmaster slice extra wide slot toaster black,53,7,1,0,0
1107378,toastmaster slice extra wide slot toaster black,53,7,1,0,0
1107387,toastmaster slice extra wide slot toaster stainless steel,63,7,1,0,0
1107401,disney classic minnie mouse beverage warmer black pink,58,9,1,0,0
1107429,toastmaster electric skillet black,42,7,1,0,0
1107438,tru quart mini slow cooker stainless steel black,57,8,1,0,0
1107447,toastmaster slice wide slot toaster stainless steel,57,7,1,0,0
1107456,toastmaster slice toaster oven stainless steel,52,7,1,0,0
1107465,tru single serve coffeemaker black,38,6,1,0,0
1107474,toastmaster l cool touch deep fryer black,46,8,1,0,0
1107483,tru quart cast insert slow cooker stainless steel black,63,9,1,0,0
1107492,toastmaster cup rice maker black,38,7,1,0,0
1107554,toastmaster double burner cooktop black,43,6,1,0,0
1107563,disney classic mickey mouse waffle maker red black,54,9,1,0,0
1107718,cadac carri chef gas grill black,45,10,1,0,0
1107727,cadac roast pan black,29,7,1,0,0
1107736,cadac grill plate black,31,7,1,0,0
1107745,cadac safari chef gas grill black,37,8,1,0,0
1107772,cadac roasting pan safari chef grills black,51,10,1,0,0
1107781,cadac carri chef gas grill black,38,9,1,0,0
1107809,cadac grill plate safari chef grills black,50,10,1,0,0
1107827,cadac carri chef gas grill black,38,9,1,0,0
1107836,cadac split grill griddle plate select cadac grills black,65,11,1,0,0
1107863,andis easy clip piece pet clipper kit purple,51,10,1,0,0
1107872,andis easyclip freedom piece pet grooming kit silver,59,10,1,0,0
1107909,andis easy clip versa piece pet grooming kit pink,56,11,1,0,0
1107918,andis easy clip whisper piece pet clipper kit silver,59,11,1,0,0
1107927,andis conical curling wand merlot,43,8,1,0,0
1107936,andis pet deshedding tool green white,41,7,1,0,0
1107945,andis easy clip versa piece pet grooming kit blue,56,11,1,0,0
1107954,andis conical curling wand merlot,40,8,1,0,0
1109033,monster core power outlet surge protector black,57,10,1,0,0
1109556,cuisinart smartpower oz blending chopping system black chrome,69,8,2,0,0
1109908,whalen furniture high console tv stand flat panel tv cherry,78,15,1,0,0
1111912,bello triple play tv stand flat panel tv cherry,67,14,1,0,0
1111949,bello tv stand flat panel tv cherry,55,12,1,0,0
1111985,hal leonard various composers gospels greatest sheet music multi,70,11,1,0,0
1112001,hal leonard beatle fake book sheet music multi,56,11,1,0,0
1112038,hal leonard various composers easy worship fake book sheet music multi,79,14,1,0,0
1112047,hal leonard red hot chili peppers greatest hits sheet music multi,70,13,1,0,0
1112056,hal leonard various artist best fake book ever th edition sheet music multi,86,16,1,0,0
1112065,hal leonard various artist easy fake book sheet music multi,69,13,1,0,0
1112074,hal leonard various artist blues ukulele sheet music multi,64,11,1,0,0
1112083,hal leonard various artist real vocal book volume sheet music multi,79,15,1,0,0
1112092,hal leonard various artist ultimate jazz fake book sheet music multi,78,14,1,0,0
1112108,hal leonard iron maiden bass anthology sheet music multi,61,11,1,0,0
1112117,hal leonard various artist classic country book sheet music multi,75,13,1,0,0
1112135,hal leonard various composers real book volume iii sheet music multi,77,14,1,0,0
1112144,hal leonard various artist real book volume mini edition sheet music multi,86,16,1,0,0
1112153,hal leonard various composers real book volume ii sheet music multi,76,14,1,0,0
1112199,hal leonard various composers praise worship fake book sheet music multi,85,15,1,0,0
1112205,hal leonard marcus miller good marcus miller sheet music multi,70,13,1,0,0
1112214,hal leonard various artist ultimate pop rock fake book th edition sheet music multi,94,16,1,0,0
1112223,hal leonard various artist ultimate country fake book th edition sheet music multi,93,16,1,0,0
1112232,hal leonard various artist scott piano guys favorite piano fake book sheet music multi,97,17,1,0,0
1112775,peerless smartmount articulating wall arm flat panel tv extends black,103,18,1,0,0
1112784,peerless ultraslim tv wall mount ultrathin flat panel tv black,86,16,1,0,0
1112802,peerless smartmount tilt tv wall mount flat panel tv black,83,16,1,0,0
1112811,peerless ultraslim flat tv wall mount ultrathin flat panel tv black,91,17,1,0,0
1112839,peerless smartmount articulating wall arm flat panel tv extends black,103,18,1,0,0
1112866,peerless smartmount tilt tv wall mount flat panel tv black,82,16,1,0,0
1112893,peerless smartmount tilt tv wall mount flat panel tv black,77,15,1,0,0
1112902,peerless smartmount tilt tv wall mount flat panel tv black,82,16,1,0,0
1112939,peerless ultraslim flat tv wall mount ultrathin flat panel tv black,91,17,1,0,0
1113189,ener g dance squad pre owned nintendo ds,44,8,1,0,0
1113222,madworld pre owned nintendo wii,35,6,1,0,0
1113347,blue dragon pre owned xbox,34,7,1,0,0
1113374,karaoke revolution presents american idol encore pre owned xbox,72,11,1,0,0
1113392,stop smoke coach allen carrs easyway pre owned nintendo ds,69,12,1,0,0
1113452,clive barkers jericho pre owned xbox,45,8,1,0,0
1113531,tom clancys endwar pre owned nintendo ds,45,8,1,0,0
1113701,hal leonard various artist disco guitar bible sheet music multi,69,12,1,0,0
1113729,hal leonard various artist rockabilly guitar bible sheet music multi,74,12,1,0,0
1113747,hal leonard various artist progressive rock guitar bible sheet music multi,80,13,1,0,0
1113765,hal leonard various artist jazz guitar bible sheet music multi,68,12,1,0,0
1113774,hal leonard various artist folk rock guitar bible sheet music multi,73,12,1,0,0
1113792,hal leonard various artists rb guitar bible sheet music multi,67,12,1,0,0
1114052,griffin technology guitarconnect pro guitar input cable black,65,10,1,0,0
1114061,reason upgrade ltd adapted essentials pc mac windowsmac,73,11,1,0,0
1114089,griffin technology micconnect interface black,49,7,1,0,0
1114098,mxl supercardioid dynamic vocal microphone black,52,8,1,0,0
1114103,griffin technology guitarconnect cable black,48,7,1,0,0
1114115,electrolux cu ft cycle high efficiency front loading washer steam island white,96,14,2,0,0
1114121,griffin technology studioconnect lightning midi controller black,68,9,1,0,0
1114133,rocketfishtm premium vehicle charger apple ipad iphone ipod black,77,13,1,0,0
1114158,zagg folio slim keyboard case apple ipad mini ipad mini ipad mini black,90,19,1,0,0
1114167,reason professional edition pc mac windowsmac,58,10,1,0,0
1114185,mxl condenser microphone green gold,39,6,1,0,0
1114209,griffin technology guitarsidekick smartphone mount black,60,8,1,0,0
1114227,mxl live series collection cardioid dynamic microphone black,64,10,1,0,0
1114245,reason upgrade previous version pc mac windowsmac,71,13,1,0,0
1114281,griffin technology select series dj splitter cable black,60,10,1,0,0
1114304,griffin technology studioconnect audio midi charge dock apple ipad black,88,14,1,0,0
1114313,mxl condenser microphone black,34,6,1,0,0
1114322,griffin technology guitarconnect pro guitar input black,59,9,1,0,0
1114331,reason essentials pc mac windowsmac,48,9,1,0,0
1114359,mxl cr condenser instrument microphones pack black,60,9,1,0,0
1114368,mxl reflection microphone filter black,42,7,1,0,0
1114377,griffin technology midiconnect midi audio interface black,61,9,1,0,0
1114628,hal leonard boston guitar collection sheet music multi,59,10,1,0,0
1114637,hal leonard kiss good kiss sheet music multi,56,12,1,0,0
1114646,hal leonard various artist best acoustic guitar songs ever sheet music multi,82,14,1,0,0
1114655,hal leonard brad paisley good brad paisley sheet music multi,72,14,1,0,0
1114664,hal leonard queen greatest hits sheet music multi,54,10,1,0,0
1114673,hal leonard stevie ray vaughan stevie ray vaughan guitar collection sheet music multi,94,16,1,0,0
1114991,hal leonard beatle sheet music multi,56,10,1,0,0
1115035,sony dvd recordable media dvd r gb pack spindle blue black,76,16,1,0,0
1116005,nespresso inissia aero espresso maker milk frother black,65,10,1,0,0
1117077,ge profile series build single electric convection wall oven build microwave stainless steel,111,16,1,0,0
1117086,ge profile series build double electric convection wall oven stainless steel,87,13,1,0,0
1117095,ge profile series build single electric convection wall oven build microwave black black,110,16,1,0,0
1117119,ge cafe series build gas cooktop stainless steel,59,11,1,0,0
1117128,ge profile series build single electric convection wall oven build microwave white white,110,16,1,0,0
1117343,hal leonard building walking bass lines instructional book cd multi,75,13,1,0,0
1117361,seal shield waterproof laser mouse black,44,8,1,0,0
1117398,omron fat analyzer black,28,6,1,0,0
1117467,hal leonard various artist acoustic guitar tab white pages sheet music,74,12,1,0,0
1117476,seal shield silver storm washable keyboard black,52,9,1,0,0
1117485,hal leonard various composers best rock songs ever nd edition sheet music multi,89,16,1,0,0
1117573,hal leonard reggae bass instructional book cd multi,59,11,1,0,0
1117582,hal leonard various composers good wedding songs ever songbook multi,77,13,1,0,0
1117716,hal leonard earl scruggs string banjo instructional book cd multi,83,15,1,0,0
1117752,hal leonard ultimate banjo songbook multi,49,9,1,0,0
1117907,hal leonard funk bass instructional book cd multi,57,11,1,0,0
1117943,hal leonard music theory guitarists instructional book cd multi,75,13,1,0,0
1118003,whirlpool cu ft top freezer refrigerator white,57,9,2,0,0
1118012,whirlpool cu ft top freezer refrigerator black,57,9,2,0,0
1118014,omron fat loss monitor scale white,43,9,1,0,0
1118021,whirlpool cu ft top freezer refrigerator black,57,9,2,0,0
1118023,hal leonard duane allman guitar anthology sheet music multi,64,11,1,0,0
1118049,whirlpool cu ft top freezer refrigerator monochromatic stainless steel,81,11,2,0,0
1118058,whirlpool sidekicks cu ft refrigerator white,55,9,2,0,0
1118067,whirlpool cu ft top freezer refrigerator black,57,9,2,0,0
1118076,whirlpool cu ft top freezer refrigerator monochromatic stainless steel,81,11,2,0,0
1118087,hal leonard lynyrd skynyrd time greatest hits sheet music multi,72,12,1,0,0
1118094,whirlpool cu ft top freezer refrigerator black,57,9,2,0,0
1118109,whirlpool sidekicks cu ft refrigerator monochromatic stainless steel,79,11,2,0,0
1118118,whirlpool cu ft top freezer refrigerator white,57,9,2,0,0
1118136,whirlpool cu ft top freezer refrigerator monochromatic stainless steel,81,11,2,0,0
1118139,scosche revive ii dual usb auto adapter,41,7,1,0,0
1118145,whirlpool cu ft top freezer refrigerator white,57,9,2,0,0
